customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
100225,Noah,Jansen,user100225@example.com,Belgium,Berlin,2022-11-09,25,Male,Employed,22015.15,Young Professional,Verified,False
100226,Finn,Dubois,user100226@example.com,Belgium,Amsterdam,2023-05-20,22,Male,Employed,15450.19,Student,Pending,False
100227,Noah,Andersson,user100227@example.com,Netherlands,Stockholm,2023-09-03,33,Female,Employed,14348.87,Mass Market,Verified,False
100228,Emma,Nowak,user100228@example.com,France,Milan,2022-12-06,61,Male,Employed,18306.95,SMB Owner,Verified,False
100229,Liam,Silva,user100229@example.com,Italia,Amsterdam,2023-11-27,36,Female,Student,32138.28,Young Professional,Pending,False
100230,Sara,Muller,user100230@example.com,Spain,Milan,2022-12-24,27,Male,Employed,20821.53,Mass Market,Pending,False
100231,Anna,Andersson,user100231@example.com,Netherlands,Madrid,2022-11-13,56,Female,Employed,49554.76,Mass Market,Verified,False
100232,Mila,Dubois,user100232@example.com,Italy,Warsaw,2023-09-26,27,Male,Employed,39500.08,Mass Market,Verified,False
100233,Lucas,Martin,user100233@example.com,Netherlands,Madrid,2022-10-30,55,Female,Employed,51227.83,Mass Market,Verified,False
100234,Lucas,Rossi,user100234@example.com,Portugal,Milan,2022-04-05,30,Female,Employed,5123.48,Young Professional,Verified,False
100235,Finn,Silva,user100235@example.com,Spain,Berlin,2023-05-26,34,Male,Employed,27979.8,Young Professional,Verified,False
100236,Leo,Rossi,user100236@example.com,DE,Warsaw,2022-03-27,19,Female,Self-employed,13070.46,Student,Verified,False
100237,Sofia,Jansen,user100237@example.com,Belgium,Paris,2023-11-08,74,Male,Student,44797.85,Retiree,Verified,False
100238,Noah,Martin,user100238@example.com,Spain,Paris,2022-10-06,23,Female,Self-employed,16078.18,Student,Pending,False
100239,Julia,Muller,user100239@example.com,Netherlands,Dublin,2022-08-27,44,Female,Unemployed,41702.2,Mass Market,Verified,False
100240,Sara,Nowak,user100240@example.com,Portugal,Amsterdam,2022-06-28,45,Female,Employed,47720.9,SMB Owner,Verified,False
100241,Noah,Rossi,user100241@example.com,Germany,Warsaw,2022-06-25,27,Male,Employed,65235.13,Young Professional,Verified,False
100242,Finn,Martin,user100242@example.com,Ireland,Warsaw,2023-03-02,64,Female,Employed,18448.88,Retiree,Pending,False
100243,Anna,Andersson,user100243@example.com,Portugal,Warsaw,2023-05-30,57,Male,Retired,44897.32,Mass Market,Verified,False
100244,Liam,Muller,user100244@example.com,Netherlands,Dublin,2023-10-25,33,Male,Self-employed,41999.66,Young Professional,Verified,False
100245,Leo,Andersson,user100245@example.com,Spain,Madrid,2022-06-24,63,Male,Employed,36234.66,Mass Market,Verified,False
100246,Sofia,Smit,user100246@example.com,Germany,Warsaw,2024-06-01,37,Female,Employed,47225.12,Young Professional,Verified,False
100247,Lucas,Dubois,user100247@example.com,Italy,Berlin,2023-08-19,32,Female,Employed,38175.15,Young Professional,Verified,False
100248,Julia,Garcia,user100248@example.com,Spain,Madrid,2024-01-10,38,Male,Employed,22712.11,Mass Market,Verified,False
100249,Liam,Dubois,user100249@example.com,Belgium,Amsterdam,2023-07-14,33,Female,Employed,46978.19,Young Professional,Verified,False
100250,Anna,Andersson,user100250@example.com,Ireland,Warsaw,2022-09-03,28,Male,Employed,33478.49,Mass Market,Verified,False
100251,Liam,Nowak,user100251@example.com,Netherlands,Stockholm,2023-03-29,32,Male,Employed,54681.2,Young Professional,Verified,False
100252,Leo,Silva,user100252@example.com,Spain,Madrid,2022-08-02,41,,Unemployed,66259.17,Premium,Verified,False
100253,Sofia,Silva,user100253@example.com,Germany,Madrid,2022-12-07,29,Female,Employed,21007.92,Mass Market,,False
100254,Liam,Silva,user100254@example.com,Netherlands,Warsaw,2023-05-07,25,Male,Unemployed,40586.82,Mass Market,Verified,False
100255,Sara,Silva,user100255@example.com,Italy,Rotterdam,2024-01-02,29,Male,Employed,39673.57,Mass Market,Verified,False
100256,Mila,Silva,user100256@example.com,Spain,Madrid,2023-03-22,50,Male,Employed,82586.56,SMB Owner,Verified,False
100257,Sara,Garcia,user100257@example.com,Ireland,Madrid,2024-11-20,47,Male,Employed,42968.43,Mass Market,Verified,False
100258,Leo,Smit,user100258@example.com,Spain,Milan,2024-07-28,57,Female,Self-employed,17833.24,Mass Market,Verified,False
100259,Daan,Jansen,user100259@example.com,Germany,Paris,2023-10-25,44,Male,Employed,105230.32,Premium,Verified,False
100260,Leo,Martin,user100260@example.com,Sweden,Warsaw,2023-04-19,30,Female,Employed,48891.11,Mass Market,Verified,False
100261,Noah,Muller,user100261@example.com,Netherlands,Madrid,2023-09-09,31,Male,Employed,62440.37,Young Professional,Verified,False
100262,Sofia,Muller,user100262@example.com,Netherlands,Dublin,2024-06-26,44,Female,Employed,45225.01,Mass Market,Verified,False
100263,Leo,Garcia,user100263@example.com,France,Milan,2023-01-17,25,Female,Employed,19939.82,Student,Verified,False
100264,Noah,Jansen,user100264@example.com,Germany,Brussels,2022-12-16,28,Female,Employed,13601.01,Mass Market,Verified,False
100265,Julia,Silva,user100265@example.com,Germany,Milan,2023-05-28,63,Female,Employed,25941.48,Mass Market,Verified,False
100266,Leo,Nowak,user100266@example.com,Ireland,Warsaw,2024-04-27,33,Male,Student,42107.98,Mass Market,,False
100267,Sara,Silva,user100267@example.com,Deutschland,Dublin,2024-06-16,34,Male,Employed,108967.02,Premium,Verified,False
100268,Noah,Andersson,user100268@example.com,IE,Berlin,2024-10-12,19,Female,Student,18652.3,Student,Rejected,False
100269,Leo,Dubois,user100269@example.com,Spain,Berlin,2022-08-23,62,Female,Employed,67677.92,Mass Market,,False
100270,Sara,Andersson,user100270@example.com,Germany,Dublin,2022-12-06,30,Male,Retired,58507.73,Young Professional,Verified,False
100271,Emma,Silva,user100271@example.com,Netherlands,Milan,2023-07-24,29,Male,Employed,29548.49,Young Professional,Pending,False
100272,Anna,Dubois,user100272@example.com,Netherlands,Berlin,2022-10-19,70,Male,Self-employed,23720.06,Retiree,Verified,False
100273,Sara,Dubois,user100273@example.com,Sweden,Brussels,2024-04-09,36,Male,Self-employed,50206.78,Young Professional,Verified,False
100274,Leo,Smit,user100274@example.com,Germany,Madrid,2023-04-01,61,Male,Self-employed,22701.81,Mass Market,Verified,False
100275,Emma,Andersson,user100275@example.com,Netherlands,Rotterdam,2023-10-07,75,Female,Employed,18420.46,Retiree,Pending,False
100276,Liam,Martin,user100276@example.com,Germany,Berlin,2023-08-11,28,Male,Employed,52556.33,Young Professional,Verified,False
100277,Anna,Rossi,user100277@example.com,Ireland,Rotterdam,2022-05-30,38,Female,Employed,44644.86,Mass Market,Verified,False
100278,Leo,Andersson,user100278@example.com,Netherlands,Warsaw,2022-04-01,24,Male,Employed,40762.77,Young Professional,Verified,False
100279,Noah,Dubois,user100279@example.com,Italy,Milan,2023-09-18,63,Female,Employed,21748.83,Mass Market,Verified,False
100280,Noah,Dubois,user100280@example.com,Netherlands,Madrid,2023-06-21,38,Male,Employed,105806.84,SMB Owner,Verified,False
100281,Mila,Rossi,user100281@example.com,Sweden,Amsterdam,2022-08-02,24,Female,Employed,36768.63,Mass Market,Verified,False
100282,Lucas,Silva,user100282@example.com,Belgium,Warsaw,2022-11-25,25,Male,Employed,12417.5,Student,Verified,False
100283,Lucas,Martin,user100283@example.com,Netherlands,Dublin,2024-03-19,25,Male,Employed,45307.46,Mass Market,Pending,False
100284,Emma,Muller,user100284@example.com,Poland,Berlin,2023-01-23,62,Female,Retired,55160.32,Mass Market,Verified,False
100285,Daan,Nowak,user100285@example.com,Germany,Madrid,2023-12-27,34,Female,Employed,31590.07,Young Professional,Verified,False
100286,Liam,Muller,user100286@example.com,France,Stockholm,2024-01-10,32,Male,Employed,42682.46,Young Professional,Pending,False
100287,Lucas,Nowak,user100287@example.com,Belgie,Rotterdam,2022-11-07,22,Male,,11985.61,Student,Verified,False
100288,Julia,Silva,user100288@example.com,Netherlands,Dublin,2022-11-27,21,Male,Self-employed,19964.83,Student,Verified,False
100289,Leo,Nowak,user100289@example.com,Netherlands,Stockholm,2022-03-15,54,Other,Employed,59072.64,Mass Market,Verified,False
100290,Liam,Muller,user100290@example.com,NL,Amsterdam,2024-03-31,38,Male,Employed,40450.74,Mass Market,Verified,False
100291,Noah,Dubois,user100291@example.com,Netherlands,Madrid,2023-03-30,24,Male,Employed,,Young Professional,Verified,False
100292,Liam,Garcia,user100292@example.com,Netherlands,Stockholm,2023-06-04,63,Male,Student,41913.57,Mass Market,Verified,False
100293,Daan,Garcia,user100293@example.com,Netherlands,Paris,2022-02-06,50,Male,Employed,28693.27,Mass Market,Verified,False
100294,Finn,Rossi,user100294@example.com,Poland,Paris,2024-06-17,36,Male,Employed,51031.22,Mass Market,Verified,False
100295,Sara,Smit,user100295@example.com,Netherlands,Warsaw,2023-04-01,47,Male,Self-employed,71682.95,SMB Owner,Verified,False
100296,Sofia,Dubois,user100296@example.com,Belgium,Paris,2023-05-07,35,Other,Unemployed,62339.61,SMB Owner,Verified,False
100297,Sara,Dubois,user100297@example.com,Netherlands,Brussels,2023-09-24,50,Female,Unemployed,38274.78,Mass Market,Verified,False
100298,Emma,Muller,user100298@example.com,Netherlands,Amsterdam,2022-05-04,23,Female,Employed,27978.28,Mass Market,Verified,False
100299,Daan,Dubois,user100299@example.com,Italy,Milan,2024-10-03,65,Male,,95169.95,Premium,Verified,False
100300,Lucas,Silva,user100300@example.com,Poland,Stockholm,2022-06-28,28,Male,Unemployed,50920.1,Mass Market,Verified,False
100301,Lucas,Silva,user100301@example.com,Belgium,Brussels,2023-03-17,25,Female,Employed,49159.06,Young Professional,Verified,False
100302,Daan,Martin,user100302@example.com,Netherlands,Paris,2022-07-20,34,Male,Employed,41145.03,Young Professional,Verified,False
100303,Sofia,Martin,user100303@example.com,Sweden,Berlin,2023-02-08,34,Female,Employed,43950.35,Mass Market,Verified,False
100304,Liam,Nowak,user100304@example.com,Netherlands,Madrid,2024-01-20,35,Female,Employed,36975.21,SMB Owner,Verified,False
100305,Sofia,Garcia,user100305@example.com,Germany,Rotterdam,2022-12-08,25,Female,Employed,32128.45,Young Professional,Verified,False
100306,Liam,Andersson,user100306@example.com,Belgium,Berlin,2024-06-20,40,Male,Employed,71838.61,SMB Owner,Verified,False
100307,Emma,Jansen,user100307@example.com,Ireland,Madrid,2022-10-08,22,Female,Employed,21813.73,Student,Verified,False
100308,Noah,Martin,user100308@example.com,Portugal,Madrid,2024-11-14,24,Male,Student,66856.03,Mass Market,Verified,False
100309,Noah,Dubois,user100309@example.com,Spain,Milan,2024-04-03,42,Male,Retired,30122.52,Mass Market,Verified,False
100310,Sofia,Dubois,user100310@example.com,Germany,Warsaw,2022-12-14,24,Female,Self-employed,51871.99,Young Professional,Verified,False
100311,Anna,Martin,user100311@example.com,Portugal,Milan,2024-09-28,47,Male,Employed,128709.15,SMB Owner,Verified,False
100312,Mila,Garcia,user100312@example.com,Portugal,Warsaw,2022-05-10,53,Female,Student,24874.57,Mass Market,Verified,False
100313,Noah,Silva,user100313@example.com,Ireland,Dublin,2024-01-17,53,Female,Employed,49062.46,SMB Owner,Verified,False
100314,Anna,Martin,user100314@example.com,France,Dublin,2023-12-06,39,Other,Employed,76155.96,SMB Owner,Verified,False
100315,Daan,Silva,user100315@example.com,Netherlands,Dublin,2023-02-17,24,Male,Employed,,Mass Market,Verified,False
100316,Finn,Andersson,user100316@example.com,Germany,Amsterdam,2024-12-13,27,Female,Employed,34564.74,Young Professional,Verified,False
100317,Anna,Dubois,user100317@example.com,Belgium,Dublin,2024-09-30,48,,Employed,36558.86,Mass Market,Verified,False
100318,Sofia,Garcia,user100318@example.com,Belgium,Dublin,2024-07-14,33,Male,Student,,Mass Market,Verified,False
100319,Sofia,Garcia,user100319@example.com,Portugal,Warsaw,2024-12-08,20,Female,Self-employed,31534.36,Student,Verified,False
100320,Liam,Andersson,user100320@example.com,Netherlands,Amsterdam,2024-08-27,32,Male,Employed,34869.61,Young Professional,Verified,False
100321,Sara,Dubois,user100321@example.com,France,Warsaw,2024-01-05,30,Female,Self-employed,20223.17,Mass Market,Verified,False
100322,Leo,Rossi,user100322@example.com,Germany,Paris,2023-05-17,51,Male,,102514.21,SMB Owner,Verified,False
100323,Julia,Nowak,user100323@example.com,Italy,Paris,2022-08-21,42,Female,Employed,23924.11,Mass Market,Pending,False
100324,Sara,Jansen,user100324@example.com,Netherlands,Stockholm,2022-10-20,51,Female,Employed,,Mass Market,Verified,False
100325,Sara,Dubois,user100325@example.com,Belgium,Brussels,2023-03-01,23,Female,Employed,14298.93,Student,Rejected,False
100326,Emma,Garcia,user100326@example.com,Netherlands,Amsterdam,2022-02-08,29,Female,Employed,20557.49,Young Professional,Verified,False
100327,Finn,Garcia,user100327@example.com,Netherlands,Milan,2022-07-05,64,Male,Employed,36822.32,Mass Market,Verified,False
100328,Leo,Garcia,user100328@example.com,Poland,Stockholm,2024-03-05,64,Other,Self-employed,191095.1,Premium,Rejected,False
100329,Sara,Nowak,user100329@example.com,Germany,Dublin,2024-10-23,21,Female,Self-employed,20637.05,Student,Pending,False
100330,Julia,Dubois,user100330@example.com,Ireland,Stockholm,2024-03-06,29,Male,Employed,70006.93,Young Professional,Verified,False
100331,Sara,Andersson,user100331@example.com,Belgium,Stockholm,2024-05-22,62,Male,Self-employed,35993.91,Mass Market,Verified,False
100332,Finn,Andersson,user100332@example.com,Netherlands,Berlin,2023-11-07,65,Male,Employed,87890.13,Premium,Verified,False
100333,Emma,Rossi,user100333@example.com,Italy,Paris,2023-06-28,27,Female,Retired,11696.23,Student,Pending,False
100334,Anna,Nowak,user100334@example.com,Netherlands,Rotterdam,2022-05-24,54,,Employed,71286.73,SMB Owner,Verified,False
100335,Finn,Dubois,user100335@example.com,Portugal,Amsterdam,2024-02-23,26,Female,Student,43259.51,Young Professional,Verified,False
100336,Anna,Andersson,user100336@example.com,Netherlands,Stockholm,2024-11-28,35,Male,Self-employed,58630.21,SMB Owner,Verified,False
100337,Noah,Smit,user100337@example.com,France,Dublin,2022-10-27,23,Female,Employed,,Student,Verified,False
100338,Emma,Muller,user100338@example.com,Netherlands,Rotterdam,2022-08-04,27,Male,Self-employed,5255.78,Student,Verified,False
100339,Noah,Andersson,user100339@example.com,Germany,Rotterdam,2023-06-22,28,Male,Unemployed,41947.98,Mass Market,Verified,False
100340,Sara,Smit,user100340@example.com,PL,Dublin,2022-02-20,65,Female,Student,53672.33,Retiree,Pending,False
100341,Noah,Nowak,user100341@example.com,Belgium,Berlin,2023-07-14,33,Female,Self-employed,23131.31,Young Professional,Verified,False
100342,Finn,Nowak,user100342@example.com,France,Milan,2023-07-04,68,Female,Self-employed,33914.45,Retiree,Verified,False
100343,Anna,Smit,user100343@example.com,France,Rotterdam,2024-09-02,37,Female,Self-employed,151882.61,Premium,Verified,False
100344,Liam,Smit,user100344@example.com,Netherlands,Warsaw,2024-09-13,44,Male,Employed,5835.58,Mass Market,Verified,False
100345,Anna,Dubois,user100345@example.com,Portugal,Paris,2024-01-08,32,Male,Employed,49537.27,Young Professional,Verified,False
100346,Anna,Dubois,user100346@example.com,Poland,Brussels,2024-08-12,27,Female,Employed,64121.72,Young Professional,Verified,False
100347,Sofia,Andersson,user100347@example.com,Netherlands,Dublin,2024-01-19,35,Female,,32391.47,Young Professional,Verified,False
100348,Mila,Nowak,user100348@example.com,España,Dublin,2024-09-11,35,Male,Unemployed,40972.42,Mass Market,Verified,False
100349,Daan,Garcia,user100349@example.com,Germany,Berlin,2024-06-15,37,Male,Employed,23418.25,Young Professional,,False
100350,Emma,Silva,user100350@example.com,France,Warsaw,2023-11-30,78,Male,Student,25397.99,Retiree,Pending,False
100351,Liam,Andersson,user100351@example.com,Netherlands,Madrid,2024-06-05,53,Male,Employed,28325.04,Mass Market,Verified,False
100352,Daan,Jansen,user100352@example.com,Belgium,Paris,2024-01-18,49,Male,Employed,29346.61,Mass Market,Verified,False
100353,Sofia,Jansen,user100353@example.com,Italy,Milan,2022-08-11,30,Female,Self-employed,42076.66,Mass Market,Rejected,False
100354,Anna,Dubois,user100354@example.com,France,Paris,2023-08-30,40,Female,Unemployed,135174.7,Premium,Verified,False
100355,Emma,Silva,user100355@example.com,Netherlands,Dublin,2023-09-25,30,Female,Retired,,Mass Market,Verified,False
100356,Sofia,Dubois,user100356@example.com,Portugal,Milan,2022-12-03,63,Male,Student,101161.23,Premium,Verified,False
100357,Daan,Rossi,user100357@example.com,The Netherlands,Berlin,2022-10-14,58,Male,Student,47155.72,Mass Market,Verified,False
100358,Liam,Silva,user100358@example.com,Italy,Rotterdam,2023-12-17,64,Male,Student,100923.92,Premium,Verified,False
100359,Mila,Dubois,user100359@example.com,Belgium,Amsterdam,2023-03-03,57,Female,Student,41907.83,Mass Market,Verified,False
100360,Liam,Martin,user100360@example.com,Netherlands,Brussels,2024-12-01,38,Female,Employed,50020.58,Mass Market,Verified,False
100361,Daan,Silva,user100361@example.com,France,Madrid,2024-08-04,42,Female,Employed,103664.97,Premium,Verified,False
100362,Daan,Silva,user100362@example.com,Italy,Berlin,2022-01-15,65,Female,Employed,28805.42,Mass Market,Verified,False
100363,Sara,Muller,user100363@example.com,France,Milan,2024-09-02,36,Male,Employed,,Mass Market,,False
100364,Anna,Silva,user100364@example.com,Sweden,Berlin,2023-08-18,37,Male,Student,34135.29,Young Professional,Verified,False
100365,Leo,Andersson,user100365@example.com,The Netherlands,Warsaw,2022-12-25,61,Female,Employed,149511.28,Premium,Verified,False
